瘤痢,瘤痢疙,老矫,扁柯(∑C),浅加(m/s),老荤(MJ/m2),瘤搁柯档(∑C)
156,堡林,2022-08-10 03:00,27.2,3.3,,27
156,堡林,2022-08-10 04:00,27.1,2.9,,26.6
156,堡林,2022-08-10 05:00,26.9,3.5,,26.7
156,堡林,2022-08-10 06:00,26.8,2.9,.05,26.8
156,堡林,2022-08-10 07:00,27,3.2,.12,27.5
156,堡林,2022-08-10 08:00,27.6,3.8,.38,30
156,堡林,2022-08-10 09:00,28.1,3.2,.67,32.3
156,堡林,2022-08-10 10:00,28.8,3.9,.89,35.1
156,堡林,2022-08-10 11:00,29.1,3,.93,36.7
156,堡林,2022-08-10 12:00,29.8,3.2,2.09,41.8
